,time_stamp,AmbientConditions.AmbientHumidity.U.Actual,Stage1.Output.Measurement7.U.Setpoint,Stage2.Output.Measurement4.U.Actual
2021,2019-03-06 13:30:17,14.23,2.97,0.0
2022,2019-03-06 13:30:22,14.23,2.97,0.0
2023,2019-03-06 13:30:27,14.23,2.97,0.0
2024,2019-03-06 13:30:53,14.23,2.97,0.0
2025,2019-03-06 13:30:58,14.23,2.97,0.0
2026,2019-03-06 13:30:59,14.23,2.97,0.0
2027,2019-03-06 13:31:15,14.23,2.97,0.0
2028,2019-03-06 13:31:17,14.23,2.97,0.0
2029,2019-03-06 13:31:18,14.23,2.97,0.0
2030,2019-03-06 13:31:22,14.23,2.97,0.0
2031,2019-03-06 13:31:23,14.23,2.97,0.0
2032,2019-03-06 13:31:24,14.23,2.97,0.0
2033,2019-03-06 13:31:25,14.23,2.97,0.0
2034,2019-03-06 13:31:28,14.23,2.97,0.0
2035,2019-03-06 13:31:31,14.23,2.97,0.0
2036,2019-03-06 13:31:37,14.23,2.97,0.0
2037,2019-03-06 13:31:42,14.23,2.97,0.0
2038,2019-03-06 13:31:49,14.23,2.97,0.0
2039,2019-03-06 13:31:55,14.23,2.97,0.0
2040,2019-03-06 13:31:59,14.23,2.97,0.0
2041,2019-03-06 13:32:08,14.23,2.97,0.0
2042,2019-03-06 13:32:19,14.23,2.97,0.0
2043,2019-03-06 13:32:28,14.23,2.97,0.0
2044,2019-03-06 13:32:33,14.23,2.97,0.0
2045,2019-03-06 13:32:35,14.23,2.97,0.0
2046,2019-03-06 13:32:44,14.23,2.97,0.0
2047,2019-03-06 13:32:45,14.23,2.97,0.0
2048,2019-03-06 13:32:46,14.23,2.97,0.0
2049,2019-03-06 13:32:49,14.23,2.97,0.0
2050,2019-03-06 13:32:50,14.23,2.97,0.0
2051,2019-03-06 13:32:51,14.23,2.97,0.0
2052,2019-03-06 13:33:06,14.23,2.97,0.0
2053,2019-03-06 13:33:08,14.23,2.97,0.0
2054,2019-03-06 13:33:11,14.23,2.97,0.0
2055,2019-03-06 13:33:16,14.23,2.97,0.0
2056,2019-03-06 13:33:19,14.23,2.97,0.0
2057,2019-03-06 13:33:21,14.23,2.97,0.0
2058,2019-03-06 13:33:27,14.04,2.97,0.0
2059,2019-03-06 13:33:30,14.04,2.97,0.0
2060,2019-03-06 13:33:39,14.04,2.97,0.0
2061,2019-03-06 13:33:44,14.04,2.97,0.0
2062,2019-03-06 13:33:48,14.04,2.97,0.0
2063,2019-03-06 13:33:53,14.04,2.97,0.0
2064,2019-03-06 13:33:58,14.04,2.97,0.0
2065,2019-03-06 13:34:02,14.04,2.97,0.0
2066,2019-03-06 13:34:03,14.04,2.97,0.0
2067,2019-03-06 13:34:05,14.04,2.97,0.0
2068,2019-03-06 13:34:09,14.04,2.97,0.0
2069,2019-03-06 13:34:10,14.04,2.97,0.0
2070,2019-03-06 13:34:12,14.04,2.97,0.0
2071,2019-03-06 13:34:15,14.04,2.97,0.0
2072,2019-03-06 13:34:17,14.04,2.97,0.0
2073,2019-03-06 13:34:19,14.04,2.97,0.0
2074,2019-03-06 13:34:21,14.04,2.97,0.0
2075,2019-03-06 13:34:23,14.04,2.97,0.0
2076,2019-03-06 13:34:29,14.04,2.97,0.0
2077,2019-03-06 13:34:30,14.04,2.97,0.0
2078,2019-03-06 13:34:31,14.04,2.97,0.0
2079,2019-03-06 13:34:34,14.04,2.97,0.0
2080,2019-03-06 13:34:53,14.04,2.97,0.0
2081,2019-03-06 13:34:55,14.04,2.97,0.0
2082,2019-03-06 13:35:04,14.04,2.97,0.0
2083,2019-03-06 13:35:05,14.04,2.97,0.0
2084,2019-03-06 13:35:08,14.04,2.97,0.0
2085,2019-03-06 13:35:13,14.04,2.97,0.0
2086,2019-03-06 13:35:23,14.04,2.97,0.0
2087,2019-03-06 13:35:26,14.04,2.97,0.0
2088,2019-03-06 13:35:32,14.04,2.97,0.0
2089,2019-03-06 13:35:41,14.04,2.97,0.0
2090,2019-03-06 13:35:44,14.04,2.97,0.0
2091,2019-03-06 13:35:46,14.04,2.97,0.0
2092,2019-03-06 13:35:48,14.04,2.97,0.0
2093,2019-03-06 13:35:52,14.04,2.97,0.0
2094,2019-03-06 13:36:01,14.04,2.97,0.0
2095,2019-03-06 13:36:21,14.04,2.97,0.0
2096,2019-03-06 13:36:22,14.04,2.97,0.0
2097,2019-03-06 13:36:31,14.04,2.97,0.0
2098,2019-03-06 13:36:37,14.04,2.97,0.0
2099,2019-03-06 13:36:48,14.04,2.97,0.0
2100,2019-03-06 13:36:53,14.04,2.97,0.0
2101,2019-03-06 13:36:56,14.04,2.97,0.0
2102,2019-03-06 13:37:02,14.04,2.97,0.0
2103,2019-03-06 13:37:05,14.04,2.97,0.0
2104,2019-03-06 13:37:06,14.04,2.97,0.0
2105,2019-03-06 13:37:07,14.04,2.97,0.0
2106,2019-03-06 13:37:08,14.04,2.97,0.0
2107,2019-03-06 13:37:10,14.04,2.97,0.0
2108,2019-03-06 13:37:12,14.04,2.97,0.0
2109,2019-03-06 13:37:26,14.04,2.97,0.0
2110,2019-03-06 13:37:28,14.04,2.97,0.0
2111,2019-03-06 13:37:29,14.04,2.97,0.0
2112,2019-03-06 13:37:42,14.04,2.97,0.0
2113,2019-03-06 13:37:47,14.04,2.97,0.0
2114,2019-03-06 13:37:49,14.04,2.97,0.0
2115,2019-03-06 13:37:52,14.04,2.97,0.0
2116,2019-03-06 13:38:12,14.04,2.97,0.0
2117,2019-03-06 13:38:17,14.04,2.97,0.0
2118,2019-03-06 13:38:20,14.04,2.97,0.0
2119,2019-03-06 13:38:24,13.94,2.97,0.0
2120,2019-03-06 13:38:26,13.94,2.97,33.95
2121,2019-03-06 13:38:28,13.94,2.97,0.0
2122,2019-03-06 13:38:30,13.94,2.97,0.0
2123,2019-03-06 13:38:32,13.94,2.97,0.0
2124,2019-03-06 13:38:33,13.94,2.97,0.0
2125,2019-03-06 13:38:34,13.94,2.97,0.0
2126,2019-03-06 13:38:36,13.94,2.97,0.0
2127,2019-03-06 13:38:39,13.94,2.97,0.0
2128,2019-03-06 13:38:40,13.94,2.97,0.0
2129,2019-03-06 13:38:42,13.94,2.97,0.0
2130,2019-03-06 13:38:45,13.94,2.97,0.0
2131,2019-03-06 13:38:54,13.94,2.97,0.0
2132,2019-03-06 13:39:03,13.94,2.97,0.0
2133,2019-03-06 13:39:05,13.94,2.97,0.0
2134,2019-03-06 13:39:07,13.94,2.97,0.0
2135,2019-03-06 13:39:11,13.94,2.97,0.0
2136,2019-03-06 13:39:18,13.94,2.97,0.0
2137,2019-03-06 13:39:24,13.94,2.97,0.0
2138,2019-03-06 13:39:33,13.94,2.97,0.0
2139,2019-03-06 13:39:37,13.94,2.97,0.0
2140,2019-03-06 13:39:38,13.94,2.97,0.0
2141,2019-03-06 13:39:44,13.94,2.97,0.0
2142,2019-03-06 13:39:46,13.94,2.97,0.0
2143,2019-03-06 13:39:50,13.94,2.97,0.0
2144,2019-03-06 13:39:59,13.94,2.97,0.0
2145,2019-03-06 13:40:11,13.94,2.97,0.0
2146,2019-03-06 13:40:13,13.94,2.97,0.0
2147,2019-03-06 13:40:25,13.94,2.97,0.0
2148,2019-03-06 13:40:27,13.94,2.97,0.0
2149,2019-03-06 13:40:29,13.94,2.97,0.0
2150,2019-03-06 13:40:34,13.94,2.97,0.0
2151,2019-03-06 13:40:37,13.94,2.97,0.0
2152,2019-03-06 13:40:55,13.94,2.97,0.0
2153,2019-03-06 13:40:57,13.94,2.97,0.0
2154,2019-03-06 13:41:12,13.94,2.97,0.0
2155,2019-03-06 13:41:15,13.94,2.97,0.0
2156,2019-03-06 13:41:23,13.94,2.97,0.0
2157,2019-03-06 13:41:24,13.94,2.97,0.0
2158,2019-03-06 13:41:29,13.94,2.97,0.0
2159,2019-03-06 13:41:31,13.94,2.97,0.0
2160,2019-03-06 13:41:34,13.94,2.97,0.0
2161,2019-03-06 13:41:36,13.94,2.97,0.0
2162,2019-03-06 13:41:37,13.94,2.97,0.0
2163,2019-03-06 13:41:44,13.94,2.97,0.0
2164,2019-03-06 13:41:57,13.94,2.97,0.0
2165,2019-03-06 13:42:00,13.94,2.97,0.0
2166,2019-03-06 13:42:05,13.94,2.97,0.0
2167,2019-03-06 13:42:19,13.94,2.97,0.0
2168,2019-03-06 13:42:20,13.94,2.97,0.0
2169,2019-03-06 13:42:22,13.94,2.97,0.0
2170,2019-03-06 13:42:26,13.94,2.97,0.0
2171,2019-03-06 13:42:29,13.94,2.97,0.0
2172,2019-03-06 13:42:37,13.94,2.97,0.0
2173,2019-03-06 13:42:39,13.94,2.97,0.0
2174,2019-03-06 13:42:42,13.94,2.97,0.0
2175,2019-03-06 13:42:43,13.94,2.97,0.0
2176,2019-03-06 13:42:49,13.94,2.97,0.0
2177,2019-03-06 13:42:52,13.94,2.97,0.0
2178,2019-03-06 13:42:55,13.94,2.97,0.0
2179,2019-03-06 13:42:57,13.94,2.97,0.0
2180,2019-03-06 13:43:00,13.94,2.97,0.0
2181,2019-03-06 13:43:02,13.94,2.97,0.0
2182,2019-03-06 13:43:04,13.94,2.97,0.0
2183,2019-03-06 13:43:07,13.94,2.97,0.0
2184,2019-03-06 13:43:12,13.94,2.97,0.0
2185,2019-03-06 13:43:15,13.94,2.97,0.0
2186,2019-03-06 13:43:26,14.23,2.97,0.0
2187,2019-03-06 13:43:28,14.23,2.97,0.0
2188,2019-03-06 13:43:31,14.23,2.97,0.0
2189,2019-03-06 13:43:32,14.23,2.97,0.0
2190,2019-03-06 13:43:34,14.23,2.97,0.0
2191,2019-03-06 13:43:38,14.23,2.97,0.0
2192,2019-03-06 13:43:52,14.23,2.97,0.0
2193,2019-03-06 13:43:53,14.23,2.97,0.0
2194,2019-03-06 13:43:56,14.23,2.97,0.0
2195,2019-03-06 13:44:00,14.23,2.97,0.0
2196,2019-03-06 13:44:04,14.23,2.97,0.0
2197,2019-03-06 13:44:13,14.23,2.97,0.0
2198,2019-03-06 13:44:21,14.23,2.97,0.0
2199,2019-03-06 13:44:22,14.23,2.97,0.0
2200,2019-03-06 13:44:38,14.23,2.97,0.0
2201,2019-03-06 13:44:44,14.23,2.97,0.0
2202,2019-03-06 13:44:48,14.23,2.97,0.0
2203,2019-03-06 13:44:51,14.23,2.97,0.0
2204,2019-03-06 13:44:52,14.23,2.97,0.0
2205,2019-03-06 13:44:56,14.23,2.97,0.0
2206,2019-03-06 13:44:59,14.23,2.97,0.0
2207,2019-03-06 13:45:02,14.23,2.97,0.0
2208,2019-03-06 13:45:03,14.23,2.97,0.0
2209,2019-03-06 13:45:14,14.23,2.97,0.0
2210,2019-03-06 13:45:16,14.23,2.97,0.0
2211,2019-03-06 13:45:22,14.23,2.97,0.0
2212,2019-03-06 13:45:33,14.23,2.97,0.0
2213,2019-03-06 13:45:42,14.23,2.97,0.0
2214,2019-03-06 13:45:46,14.23,2.97,0.0
2215,2019-03-06 13:45:53,14.23,2.97,0.0
2216,2019-03-06 13:45:57,14.23,2.97,0.0
2217,2019-03-06 13:45:59,14.23,2.97,0.0
2218,2019-03-06 13:46:01,14.23,2.97,32.73
2219,2019-03-06 13:46:08,14.23,2.97,0.0
2220,2019-03-06 13:46:10,14.23,2.97,0.0
2221,2019-03-06 13:46:13,14.23,2.97,0.0
2222,2019-03-06 13:46:20,14.23,2.97,0.0
2223,2019-03-06 13:46:21,14.23,2.97,0.0
2224,2019-03-06 13:46:33,14.23,2.97,0.0
2225,2019-03-06 13:46:43,14.23,2.97,0.0
2226,2019-03-06 13:46:46,14.23,2.97,0.0
2227,2019-03-06 13:46:51,14.23,2.97,0.0
2228,2019-03-06 13:46:52,14.23,2.97,0.0
2229,2019-03-06 13:46:53,14.23,2.97,0.0
2230,2019-03-06 13:46:55,14.23,2.97,0.0
2231,2019-03-06 13:46:56,14.23,2.97,0.0
2232,2019-03-06 13:46:57,14.23,2.97,0.0
2233,2019-03-06 13:47:01,14.23,2.97,0.0
2234,2019-03-06 13:47:03,14.23,2.97,0.0
2235,2019-03-06 13:47:19,14.23,2.97,0.0
2236,2019-03-06 13:47:20,14.23,2.97,0.0
2237,2019-03-06 13:47:23,14.23,2.97,0.0
2238,2019-03-06 13:47:24,14.23,2.97,0.0
2239,2019-03-06 13:47:30,14.23,2.97,0.0
2240,2019-03-06 13:47:31,14.23,2.97,0.0
2241,2019-03-06 13:47:33,14.23,2.97,0.0
2242,2019-03-06 13:47:36,14.23,2.97,0.0
2243,2019-03-06 13:47:37,14.23,2.97,0.0
2244,2019-03-06 13:47:39,14.23,2.97,0.0
2245,2019-03-06 13:47:53,14.23,2.97,0.0
2246,2019-03-06 13:47:54,14.23,2.97,0.0
2247,2019-03-06 13:47:56,14.23,2.97,0.0
2248,2019-03-06 13:47:57,14.23,2.97,0.0
2249,2019-03-06 13:48:00,14.23,2.97,0.0
2250,2019-03-06 13:48:02,14.23,2.97,0.0
2251,2019-03-06 13:48:03,14.23,2.97,0.0
2252,2019-03-06 13:48:05,14.23,2.97,0.0
2253,2019-03-06 13:48:14,14.23,2.97,0.0
2254,2019-03-06 13:48:15,14.23,2.97,0.0
2255,2019-03-06 13:48:19,14.23,2.97,0.0
2256,2019-03-06 13:48:24,14.04,2.97,0.0
2257,2019-03-06 13:48:25,14.04,2.97,0.0
2258,2019-03-06 13:48:29,14.04,2.97,0.0
2259,2019-03-06 13:48:30,14.04,2.97,0.0
2260,2019-03-06 13:48:36,14.04,2.97,0.0
2261,2019-03-06 13:48:42,14.04,2.97,0.0
2262,2019-03-06 13:48:45,14.04,2.97,0.0
2263,2019-03-06 13:48:46,14.04,2.97,0.0
2264,2019-03-06 13:48:47,14.04,2.97,0.0
2265,2019-03-06 13:48:53,14.04,2.97,0.0
2266,2019-03-06 13:48:58,14.04,2.97,0.0
2267,2019-03-06 13:49:07,14.04,2.97,0.0
2268,2019-03-06 13:49:12,14.04,2.97,0.0
2269,2019-03-06 13:49:16,14.04,2.97,0.0
2270,2019-03-06 13:49:17,14.04,2.97,0.0
2271,2019-03-06 13:49:24,14.04,2.97,0.0
2272,2019-03-06 13:49:26,14.04,2.97,0.0
2273,2019-03-06 13:49:31,14.04,2.97,0.0
2274,2019-03-06 13:49:41,14.04,2.97,0.0
2275,2019-03-06 13:49:43,14.04,2.97,0.0
2276,2019-03-06 13:49:45,14.04,2.97,0.0
2277,2019-03-06 13:49:48,14.04,2.97,0.0
2278,2019-03-06 13:49:49,14.04,2.97,0.0
2279,2019-03-06 13:49:56,14.04,2.97,0.0
2280,2019-03-06 13:50:05,14.04,2.97,0.0
2281,2019-03-06 13:50:06,14.04,2.97,0.0
2282,2019-03-06 13:50:10,14.04,2.97,0.0
2283,2019-03-06 13:50:13,14.04,2.97,0.0
2284,2019-03-06 13:50:26,14.04,2.97,0.0
2285,2019-03-06 13:50:35,14.04,2.97,0.0
2286,2019-03-06 13:50:49,14.04,2.97,0.0
2287,2019-03-06 13:50:51,14.04,2.97,0.0
2288,2019-03-06 13:50:59,14.04,2.97,0.0
2289,2019-03-06 13:51:02,14.04,2.97,0.0
2290,2019-03-06 13:51:04,14.04,2.97,0.0
2291,2019-03-06 13:51:08,14.04,2.97,0.0
2292,2019-03-06 13:51:13,14.04,2.97,0.0
2293,2019-03-06 13:51:14,14.04,2.97,0.0
2294,2019-03-06 13:51:15,14.04,2.97,0.0
2295,2019-03-06 13:51:23,14.04,2.97,0.0
2296,2019-03-06 13:51:28,14.04,2.97,0.0
2297,2019-03-06 13:51:33,14.04,2.97,0.0
2298,2019-03-06 13:52:01,14.04,2.97,0.0
2299,2019-03-06 13:52:03,14.04,2.97,0.0
2300,2019-03-06 13:52:04,14.04,2.97,0.0
2301,2019-03-06 13:52:10,14.04,2.97,0.0
2302,2019-03-06 13:52:11,14.04,2.97,0.0
2303,2019-03-06 13:52:14,14.04,2.97,0.0
2304,2019-03-06 13:52:16,14.04,2.97,0.0
2305,2019-03-06 13:52:19,14.04,2.97,0.0
2306,2019-03-06 13:52:20,14.04,2.97,0.0
2307,2019-03-06 13:52:30,14.04,2.97,0.0
2308,2019-03-06 13:52:42,14.04,2.97,0.0
2309,2019-03-06 13:52:43,14.04,2.97,0.0
2310,2019-03-06 13:52:45,14.04,2.97,0.0
2311,2019-03-06 13:52:48,14.04,2.97,0.0
2312,2019-03-06 13:52:52,14.04,2.97,0.0
2313,2019-03-06 13:53:00,14.04,2.97,0.0
2314,2019-03-06 13:53:12,14.04,2.97,0.0
2315,2019-03-06 13:53:22,14.04,2.97,0.0
2316,2019-03-06 13:53:24,13.85,2.97,0.0
2317,2019-03-06 13:53:27,13.85,2.97,0.0
2318,2019-03-06 13:53:32,13.85,2.97,0.0
2319,2019-03-06 13:53:33,13.85,2.97,0.0
2320,2019-03-06 13:53:34,13.85,2.97,0.0
2321,2019-03-06 13:53:37,13.85,2.97,0.0
2322,2019-03-06 13:53:39,13.85,2.97,0.0
2323,2019-03-06 13:53:42,13.85,2.97,0.0
2324,2019-03-06 13:53:45,13.85,2.97,0.0
2325,2019-03-06 13:53:46,13.85,2.97,0.0
2326,2019-03-06 13:53:54,13.85,2.97,0.0
2327,2019-03-06 13:53:59,13.85,2.97,0.0
2328,2019-03-06 13:54:00,13.85,2.97,0.0
2329,2019-03-06 13:54:05,13.85,2.97,0.0
2330,2019-03-06 13:54:15,13.85,2.97,0.0
2331,2019-03-06 13:54:16,13.85,2.97,0.0
2332,2019-03-06 13:54:20,13.85,2.97,0.0
2333,2019-03-06 13:54:25,13.85,2.97,0.0
2334,2019-03-06 13:54:28,13.85,2.97,0.0
2335,2019-03-06 13:54:41,13.85,2.97,0.0
2336,2019-03-06 13:54:51,13.85,2.97,0.0
2337,2019-03-06 13:54:53,13.85,2.97,0.0
2338,2019-03-06 13:54:59,13.85,2.97,0.0
2339,2019-03-06 13:55:11,13.85,2.97,0.0
2340,2019-03-06 13:55:16,13.85,2.97,0.0
2341,2019-03-06 13:55:19,13.85,2.97,0.0
2342,2019-03-06 13:55:20,13.85,2.97,0.0
2343,2019-03-06 13:55:23,13.85,2.97,0.0
2344,2019-03-06 13:55:24,13.85,2.97,0.0
2345,2019-03-06 13:55:26,13.85,2.97,0.0
2346,2019-03-06 13:55:33,13.85,2.97,0.0
2347,2019-03-06 13:55:35,13.85,2.97,0.0
2348,2019-03-06 13:55:38,13.85,2.97,0.0
2349,2019-03-06 13:55:43,13.85,2.97,0.0
2350,2019-03-06 13:55:48,13.85,2.97,0.0
2351,2019-03-06 13:55:56,13.85,2.97,0.0
2352,2019-03-06 13:56:05,13.85,2.97,0.0
2353,2019-03-06 13:56:06,13.85,2.97,0.0
2354,2019-03-06 13:56:08,13.85,2.97,0.0
2355,2019-03-06 13:56:13,13.85,2.97,0.0
2356,2019-03-06 13:56:21,13.85,2.97,0.0
2357,2019-03-06 13:56:32,13.85,2.97,0.0
2358,2019-03-06 13:56:35,13.85,2.97,0.0
2359,2019-03-06 13:56:40,13.85,2.97,0.0
2360,2019-03-06 13:56:41,13.85,2.97,0.0
2361,2019-03-06 13:56:48,13.85,2.97,0.0
2362,2019-03-06 13:56:50,13.85,2.97,0.0
2363,2019-03-06 13:56:51,13.85,2.97,0.0
2364,2019-03-06 13:56:55,13.85,2.97,0.0
2365,2019-03-06 13:56:56,13.85,2.97,0.0
2366,2019-03-06 13:57:06,13.85,2.97,0.0
2367,2019-03-06 13:57:09,13.85,2.97,0.0
2368,2019-03-06 13:57:15,13.85,2.97,0.0
2369,2019-03-06 13:57:17,13.85,2.97,0.0
2370,2019-03-06 13:57:18,13.85,2.97,0.0
2371,2019-03-06 13:57:22,13.85,2.97,0.0
2372,2019-03-06 13:57:32,13.85,2.97,0.0
2373,2019-03-06 13:57:34,13.85,2.97,0.0
2374,2019-03-06 13:57:44,13.85,2.97,0.0
2375,2019-03-06 13:57:49,13.85,2.97,0.0
2376,2019-03-06 13:57:54,13.85,2.97,0.0
2377,2019-03-06 13:57:58,13.85,2.97,0.0
2378,2019-03-06 13:57:59,13.85,2.97,0.0
2379,2019-03-06 13:58:00,13.85,2.97,0.0
2380,2019-03-06 13:58:04,13.85,2.97,0.0
2381,2019-03-06 13:58:07,13.85,2.97,0.0
2382,2019-03-06 13:58:12,13.85,2.97,0.0
2383,2019-03-06 13:58:14,13.85,2.97,0.0
2384,2019-03-06 13:58:17,13.85,2.97,0.0
2385,2019-03-06 13:58:21,13.85,2.97,-1.48386e-36
2386,2019-03-06 13:58:22,13.85,2.97,0.0
2387,2019-03-06 13:58:23,13.84,2.97,0.0
2388,2019-03-06 13:58:27,13.84,2.97,0.0
2389,2019-03-06 13:58:31,13.84,2.97,0.0
2390,2019-03-06 13:58:33,13.84,2.97,0.0
2391,2019-03-06 13:58:35,13.84,2.97,0.0
2392,2019-03-06 13:58:41,13.84,2.97,0.0
2393,2019-03-06 13:58:44,13.84,2.97,0.0
2394,2019-03-06 13:58:57,13.84,2.97,0.0
2395,2019-03-06 13:59:01,13.84,2.97,0.0
2396,2019-03-06 13:59:05,13.84,2.97,0.0
2397,2019-03-06 13:59:07,13.84,2.97,0.0
2398,2019-03-06 13:59:09,13.84,2.97,0.0
2399,2019-03-06 13:59:10,13.84,2.97,0.0
2400,2019-03-06 13:59:17,13.84,2.97,0.0
2401,2019-03-06 13:59:18,13.84,2.97,0.0
2402,2019-03-06 13:59:25,13.84,2.97,0.0
2403,2019-03-06 13:59:28,13.84,2.97,0.0
2404,2019-03-06 13:59:34,13.84,2.97,0.0
2405,2019-03-06 13:59:37,13.84,2.97,0.0
2406,2019-03-06 13:59:48,13.84,2.97,0.0
2407,2019-03-06 13:59:54,13.84,2.97,0.0
2408,2019-03-06 13:59:58,13.84,2.97,0.0
2409,2019-03-06 13:59:59,13.84,2.97,0.0
2410,2019-03-06 14:00:09,13.84,2.97,0.0
2411,2019-03-06 14:00:15,13.84,2.97,0.0
2412,2019-03-06 14:00:19,13.84,2.97,0.0
2413,2019-03-06 14:00:20,13.84,2.97,0.0
2414,2019-03-06 14:00:21,13.84,2.97,0.0
2415,2019-03-06 14:00:22,13.84,2.97,0.0
2416,2019-03-06 14:00:26,13.84,2.97,0.0
2417,2019-03-06 14:00:31,13.84,2.97,0.0
2418,2019-03-06 14:00:32,13.84,2.97,0.0
2419,2019-03-06 14:00:33,13.84,2.97,0.0
2420,2019-03-06 14:00:40,13.84,2.97,0.0
2421,2019-03-06 14:00:42,13.84,2.97,0.0
2422,2019-03-06 14:00:45,13.84,2.97,0.0
2423,2019-03-06 14:00:51,13.84,2.97,0.0
2424,2019-03-06 14:00:52,13.84,2.97,0.0
2425,2019-03-06 14:00:53,13.84,2.97,0.0
2426,2019-03-06 14:01:08,13.84,2.97,0.0
2427,2019-03-06 14:01:14,13.84,2.97,0.0
2428,2019-03-06 14:01:16,13.84,2.97,0.0
2429,2019-03-06 14:01:25,13.84,2.97,0.0
2430,2019-03-06 14:01:29,13.84,2.97,0.0
2431,2019-03-06 14:01:33,13.84,2.97,0.0
2432,2019-03-06 14:01:38,13.84,2.97,0.0
2433,2019-03-06 14:01:40,13.84,2.97,0.0
2434,2019-03-06 14:01:42,13.84,2.97,0.0
2435,2019-03-06 14:01:45,13.84,2.97,0.0
2436,2019-03-06 14:01:56,13.84,2.97,0.0
2437,2019-03-06 14:02:04,13.84,2.97,0.0
2438,2019-03-06 14:02:10,13.84,2.97,0.0
2439,2019-03-06 14:02:16,13.84,2.97,0.0
2440,2019-03-06 14:02:18,13.84,2.97,0.0
2441,2019-03-06 14:02:22,13.84,2.97,0.0
2442,2019-03-06 14:02:24,13.84,2.97,0.0
2443,2019-03-06 14:02:28,13.84,2.97,0.0
2444,2019-03-06 14:02:31,13.84,2.97,0.0
2445,2019-03-06 14:02:34,13.84,2.97,0.0
2446,2019-03-06 14:02:37,13.84,2.97,0.0
2447,2019-03-06 14:02:40,13.84,2.97,0.0
2448,2019-03-06 14:02:49,13.84,2.97,0.0
2449,2019-03-06 14:02:50,13.84,2.97,0.0
2450,2019-03-06 14:02:56,13.84,2.97,0.0
2451,2019-03-06 14:03:04,13.84,2.97,0.0
2452,2019-03-06 14:03:06,13.84,2.97,0.0
2453,2019-03-06 14:03:07,13.84,2.97,0.0
2454,2019-03-06 14:03:30,13.94,2.97,0.0
2455,2019-03-06 14:03:31,13.94,2.97,0.0
2456,2019-03-06 14:03:33,13.94,2.97,0.0
2457,2019-03-06 14:03:35,13.94,2.97,0.0
2458,2019-03-06 14:03:42,13.94,2.97,0.0
2459,2019-03-06 14:03:46,13.94,2.97,0.0
2460,2019-03-06 14:03:52,13.94,2.97,0.0
2461,2019-03-06 14:03:55,13.94,2.97,0.0
2462,2019-03-06 14:04:07,13.94,2.97,0.0
2463,2019-03-06 14:04:21,13.94,2.97,0.0
2464,2019-03-06 14:04:25,13.94,2.97,0.0
2465,2019-03-06 14:04:28,13.94,2.97,0.0
2466,2019-03-06 14:04:31,13.94,2.97,0.0
2467,2019-03-06 14:04:35,13.94,2.97,0.0
2468,2019-03-06 14:04:36,13.94,2.97,0.0
2469,2019-03-06 14:04:42,13.94,2.97,0.0
2470,2019-03-06 14:04:43,13.94,2.97,0.0
2471,2019-03-06 14:04:46,13.94,2.97,0.0
2472,2019-03-06 14:04:48,13.94,2.97,0.0
2473,2019-03-06 14:05:05,13.94,2.97,0.0
2474,2019-03-06 14:05:12,13.94,2.97,0.0
2475,2019-03-06 14:05:13,13.94,2.97,0.0
2476,2019-03-06 14:05:16,13.94,2.97,0.0
2477,2019-03-06 14:05:26,13.94,2.97,0.0
2478,2019-03-06 14:05:27,13.94,2.97,0.0
2479,2019-03-06 14:05:31,13.94,2.97,0.0
2480,2019-03-06 14:05:35,13.94,2.97,0.0
2481,2019-03-06 14:05:37,13.94,2.97,0.0
2482,2019-03-06 14:05:43,13.94,2.97,0.0
2483,2019-03-06 14:05:44,13.94,2.97,0.0
2484,2019-03-06 14:05:49,13.94,2.97,0.0
2485,2019-03-06 14:06:21,13.94,2.97,0.0
2486,2019-03-06 14:06:23,13.94,2.97,0.0
2487,2019-03-06 14:06:26,13.94,2.97,0.0
2488,2019-03-06 14:06:39,13.94,2.97,0.0
2489,2019-03-06 14:06:44,13.94,2.97,0.0
2490,2019-03-06 14:06:48,13.94,2.97,0.0
2491,2019-03-06 14:06:55,13.94,2.97,0.0
2492,2019-03-06 14:06:56,13.94,2.97,0.0
2493,2019-03-06 14:06:58,13.94,2.97,0.0
2494,2019-03-06 14:07:02,13.94,2.97,0.0
2495,2019-03-06 14:07:03,13.94,2.97,0.0
2496,2019-03-06 14:07:11,13.94,2.97,0.0
2497,2019-03-06 14:07:14,13.94,2.97,0.0
2498,2019-03-06 14:07:15,13.94,2.97,0.0
2499,2019-03-06 14:07:23,13.94,2.97,0.0
2500,2019-03-06 14:07:24,13.94,2.97,0.0
2501,2019-03-06 14:07:25,13.94,2.97,0.0
2502,2019-03-06 14:07:41,13.94,2.97,0.0
2503,2019-03-06 14:07:51,13.94,2.97,0.0
2504,2019-03-06 14:07:55,13.94,2.97,0.0
2505,2019-03-06 14:07:59,13.94,2.97,0.0
2506,2019-03-06 14:08:01,13.94,2.97,0.0
2507,2019-03-06 14:08:02,13.94,2.97,0.0
2508,2019-03-06 14:08:03,13.94,2.97,0.0
2509,2019-03-06 14:08:06,13.94,2.97,0.0
2510,2019-03-06 14:08:08,13.94,2.97,0.0
2511,2019-03-06 14:08:21,13.94,2.97,0.0
2512,2019-03-06 14:08:27,13.84,2.97,0.0
2513,2019-03-06 14:08:36,13.84,2.97,0.0
2514,2019-03-06 14:08:40,13.84,2.97,0.0
2515,2019-03-06 14:08:46,13.84,2.97,32.68
2516,2019-03-06 14:08:49,13.84,2.97,0.0
2517,2019-03-06 14:08:55,13.84,2.97,0.0
